title,body,visibility,tags
can't find array util for hw,i've looked on the tutorial pages and language and library references but i've been unable to find arrayutil c any suggestions,public,written3
compiling reflect c,when i compiled reflect c as the readme txt suggests cc d w o reflect pixel c imageutil c reflect c reflect main c it returned could not find imageutil h how can i fix this,public,images
conceptual office hours,these will be in carrel on gates from now on still from to thanks james nacleofinnovation,public,office_hours
tom cortina office hours changed today,due to a conflicting event my office hour time has been truncated for today i will have office hours am today sorry for any inconvenience tom,public,office_hours
function length,is there a limit to how many lines a function should contain for style,public,images
displaying images on mac os x using ssh x linux andrew cmu edu,is there a simple way to display an image if i am using a mac with the latest os x typing ssh x linux andrew cmu edu and then going into the directory of the image that i wish to display say snippet png from the first programming assignment i just decided that transferring the file over a file transfer system like fetch was a little too tedious and time consuming for me i tried following some of the instructions in the scavhunt handout but typing display gpicview qiv eog and gthumb to display the image from afs does not seem to work and i have tried to look up how to do it online but it is all very confusing any help in the right direction would be greatly appreciated maybe i should just go to office hours and ask a ta if it's too hard to explain here i'm just looking to get started on this programming assignment and it would be nice to be able to display the images thanks,public,images
preconditions for blur function,or if the mask contains negative integers or a zero at the origin your program should abort with a precondition failure when compiled and run with the d flag just confused on the wording here can the mask not have any negative integers or can it only not have them at the origin,public,images
return in loop body,if we return something in the loop body are the loop invariants checked for the next iteration or is the return statement the last thing that happens joey,public,written3
using pixel functions,in imageutil c how does one access functions on other files or do we write them in the files again and then delete before submission to autolab as you will be implementing your own versions of these functions,public,images
images handout,i am unable to find the images handout can someone help me find it thanks,public,images
autolab result,hi when i submitted my code to autolab i got this error for blur that i don't seem to understand at the very top it said this error io openin arrayutil c failed with syserr no such file or directory noent compilation failed error io openin arrayutil c failed with syserr no such file or directory noent compilation failed error io openin arrayutil c failed with syserr no such file or directory noent compilation failed make grade s since i used arrayutil in my function for blur i think this has something to do with it and then when it is actually trying to grade blur it says this testing task blur checking for the existence of blur comp test failed expected the file to exist and it did not hint blur tests did not compile skipping im wondering if i need to include the arrayutil c file in my handin but in an earlier piazza post it said that including was not necessary so i am not sure what to do i compiled and ran it on my own terminal just fine and it worked perfectly,public,images
c function pointers,function pointers are not described anywhere in the language reference but in coin running int a a produces use address of ' f' only for functions 'f' ' heavily implying that perhaps c does have function pointers does c have function pointers they would be really helpful so i'm hoping the answer is yes,public,images
using arrayutil,would i be able to use the arrayutil functions in contracts for the third programming assignment,public,images
question clarification,for part a b of question can we assume that upper' upper and upper n and use that in our reasoning to prove the loop invariants on line or can we not assume anything about the value of upper during each iteration thank you,public,written3
loop invariants proved by code,can we prove the loop invariants by the code and contracts written or must it be proved true only by contracts in homework,public,written3
images,i tried to extract the files found in image handout but when i went to do that it said the archive did not exist i was wondering if anyone came up with a similar poblem and if so what did they do to fix it thanks,public,images
will the mask operation overflow,do we need to ensure that the mask operation will not cause arithmetic overflow or it is guaranteed that such operation will not overflow,public,images
how to use array util,how can i use the arrayutil library i put use arrayutil c in my code but when i try to run coin it says error io openin arrayutil c failed with syserr no such file or directory noent do i need to download a file somewhere,public,other
question about part b search function,for the search function in part b are we assuming that we are using the search function from class where it returns the index as soon as we find it in the array otherwise can we assume that the search function returns any index that may contain x,public,written3
question c,hi i was wondering if conditional statements could be included in the contracts is it possible to have if statements in contracts thanks,public,written3
assert,how do you do a multiline assert,public,images
insertion sort proof from recitation,hey all we realize that the proof of the correctness of insertion sort that we went through in recitation today may have been confusing so i'll try to reproduce it below of course feel free to ask a ta in office hours if something still doesn't make sense but try to read this first first make sure you understand how insertion sort works it works by iterating through an array and building a sorted subarray behind it as it goes along by swapping new elements into the sorted subarray i encourage you to check out the visualization here to get a better intuition to how it works outer loop invariants initially true line initially i so the loop invariant is true since and n from line line is sorted a checks that the empty range is sorted so the loop invariant is vacuously true inner loop invariants initially true line j i so i is true from line and i i is true line j i so this is true from line line j i so the loop invariant is checking is sorted a i i but this range encompasses a single element which is always sorted line j i so the loop invariant is checking le segs a i a i i but the second range is i i which is an empty range it is vacuously true that every element in the first range is less than or equal to every element in the second range because there are no elements in the second range inner loop invariants preservation note that j' j and i' i and a j and a j were swapped in the course of the loop iteration i convert primed variables to unprimed variables to be consistent below line from the loop guard j so since j is an integer j so j' also if j i then clearly j i thus j' i line we want to show is sorted a j' is sorted a j that is the elements in a from to j inclusive are sorted but we know is sorted a j so those elements were sorted before this iteration and during the iteration none of these elements were modified a j was but it's not part of the range so they must still be sorted line from the loop guard we know a j which ends up in the j th position is smaller than a j which ends up in the jth position which is smaller due to the loop invariant on line since j is in the first range than every element from j to i inclusive and we know that the array is sorted from j to i inclusive from the loop invariant on line thus the whole range from j to i inclusive is sorted afterwards line we want to show le segs a j a j i we already know le segs a j a j i from the loop invariant on line since no elements in those two ranges were modified it remains to show that a j is greater than or equal to every element from to j but we know this is true since it was sorted from the loop invariant on line inner loop invariants termination j is positive initially and monotonically decreases to so it must terminate outer loop invariants preservation note that i' i and n' n line i initially from line so clearly i so i' also from the loop guard we get i n so i n so i' n line we want to show is sorted a i from the negation of the loop guard we know either j combining with line or a j a j in the first case line shows is sorted a i in the second case we have is sorted a j a j a j and is sorted a j i which all together show is sorted a i outer loop invariants termination n i is positive initially and monotonically decreases to so it must terminate can you just say i n and i is monotonically increasing and is bounded by n yes but we prefer you to find a quantity that is positive and monotonically decreasing to proof of the postcondition i n from the negation of the outer loop guard and line thus from line we get is sorted a n,public,recitations
question a on written,for the proofs in a do we need to reprove that the loop invariants hold initially we already did this in b thanks,public,written3
cannot open images handout,the archive is either in unknown format or damaged,public,images
weekend update,you have a quiz today go to recitation also it is low stress nothing to worry about there will be plenty of opportunities to get full points in this category o images programming assignment is out yay weekend d porcues,public,other
lectures notes and code posted,i have posted the lecture notes and code for lecture on searching arrays and lecture on sorting arrays they can be found on the course schedule page you'll be happy to know that the selection sort implementation we wrote during lecture worked first time of course,public,lectures
program images released due thu sep,the next programming assignment images has now been released and is due thursday sept this assignment builds on the pixels assignment to use those functions to perform some image manipulation algorithms note that there are two new features to this assignment you will be reviewed on your coding style formatting code organization etc for a style penalty if your code has some significant style problems note that this is not the contracts score concerning your annotations if you are flagged for style issues you will have a chance to fix the code to get your points back you have a limited number of submissions for free and then additional submissions will cost you a small deduction this will make you think more carefully and do more testing on your own before you submit good luck tom and frank and penny,public,images
test quantize test,i failed test and received the hint test failed expected successful execution actual outcome an assertion failed unexpectedly hint your quantize tests did not succeed when run on a solution we think is correct does this mean that my test function had an assertion error on an input that wasn't supposed to how can our test function be given solutions when we define and test cases that we came up with thanks,public,pixels
pixel post conditions,is there any reason why the pixel post conditions are being graded by hand it seems like something autolab could grade easily enough want to make sure i'm not missing something thanks,public,pixels
autolab not showing total grades for pixel,hi i submitted my pixel assignment however though autolab is showing my grades for all of the tasks it is not showing my total grade on the assignment is this because part of the assignment needs to be manually graded can anyone help me thanks,public,pixels
do we need to do anyting with the gcd,hi just confirming there is no submission part necessary on appendix a testing gcd right thanks,public,pixels
respecting the interface,the assignment of pixels says that we should respect the interface and don't assume what type would pixel be however can we assume that get alpha get red would definitely return an integer or should we consider other possible implementations so that get red returns an array instead of an integer,public,pixels
task negative value,when testing my make pixel function i get a negative value every time i enter an alpha value greater than otherwise it works fine i cant figure out how this can be fixed if the pixel value is being returned as a bit integer can you offer any guidance,public,pixels
can i use a function we've reviewed in class on the programming assignment,i was wondering if i could use the pow function in the programming assignment with proper citation,public,pixels
recitation quiz fri sep,as part of the points you accumulate from lab and recitation there will be occasional quizzes worth points at a time that will contribute toward toward this total there will be a quiz in recitation on friday sept given near the start of class be sure to arrive on time so you don't miss it it's very short and no makeups will be given it will cover basics in c operations contracts and arrays and if you've done the previous written homework and have attended lecture and followed the discussion you should not need to study for this quiz note the amount of points we will offer with labs and recitation quizzes will exceed probably be around so no makeups for missed labs or recitation quizzes we will cap your total at if you reach that value,public,labs recitations
trouble with ssh,whenever i try to ssh into andrew i keep getting this message aklog a pioctl failed while obtaining tokens for cell andrew cmu edu in addition i cannot find or access my private directory to get to the folder to work on the programming assignment whenever i type 'ls' it just says there is a directory called 'perl ' not sure exactly what's happening,public,other
int to hex,is there a built in way to convert from decimal to hex or is that something we have to write ourselves,public,pixels
quantize autograder timed out after seconds,i ran tests on my own in coin for quantize and i got the answers i expected but the autograder gives me this feedback testing task tasks c quantize test tasks grade quantize expect successful execution test failed expected successful execution actual outcome autograder timed out after seconds hint our tests for quantize fail but i don't think i have any function in my tasks c that takes that long what could be the problem thanks in advance,public,pixels
write postconditions in which functions,for the postcondition section in autolab do we have to write postconditions for all the functions or just those in pixel c and pixel bad c,public,pixels
task clarification,is task only implementing the contracts into the code i keep getting confused as to whether i am supposed to write the five functions or if we are just writing the contracts for them in this task,public,pixels
task questions,i just had a question about the instruction what does it exactly mean not to change the interface does it mean i can only fix things inside of the function thank you,public,pixels
testing tasks c,if i finished just task and want to run it in coin how do i do so i'm confused about the fact that you need to compile it with either pixels array or pixels none of the code given in readme txt does so without also running the test cases for all other tasks i think,public,pixels
auto lab submission,how many submissions do we have for pixels,public,pixels
task autolab feedback,what does component mix up mean when autolab says that my tests failed to catch component mix ups in task,public,pixels
pixels post conditions,in autolab there is a place for pixel postconditions and when i submitted my program i received a score of not or what does that mean thanks,public,pixels
modifying an array through a function,hi sorry if i am over looking something but how do i modify an array through calling a function in other words for the last task of this pixel assignment every time the function modifies the values of the zero counts this modification seems to be completely erased after the function call is over how do we work around this thanks,public,pixels
how do i import pixel c into tasks c,i'm not sure what respecting interface means even after reading most of piazza posts and writeup carefully but now i'm guessing that it means i should only use functions from pixel c to write functions in tasks c then does this assignment want us to copy the functions from pixel c or is there a way to import all the functions from that file into tasks c,public,pixels
how do i represent binary numbers in c,how can i use binary numbers in c for example,public,pixels
does c have else if,i can't seem to find else ifs,public,pixels
task contracts,for task i was wondering if i could write more contracts than the ones already explained in english in pixels c could i come up with some other requirements and ensure statements thank you,public,pixels
clarification on task,i'm having trouble understanding what task exactly wants me to do if the postcondition is failed shouldn't the answer be wrong automatically is it necessary that we fail the postcondition in one function and return wrong answer on the other,public,pixels
how can i define a pixel to be used in the pixel test cases,i want to test things around but i don't know what the definition for pixel needs would pixel p work what are the laws on it,public,pixels
about void,does void function also need a return statement how is it different from in functions thank you,public,pixels
score relation between pixel test and quantize,i was revising pixel test c trying to get the points in testquantize i failed most tests of pixeltest bad and testing task and testing task the last tests in testquantize section i submitted several times the scores and feedbacks of testquantize section did not change at all however my the score of my quantize section changed from to i checked the feedback and found out that before i revised pixel test c i had passed testing task after i revised it i failed test task and my quantize score becomes during the whole revision i didn't tough tasks c i saw https piazza com class idt ymj qr do cid and knew that quantize related tests are related however task is about quantize in tasks c only and i don't see the relation between pixel test c and quantize i checked the handout and it seems tasks c only works with pixel c and pixel array c is there a way to fix this score change thanks,public,pixels
quizz on friday,hi prof cortina told something about a quiz on friday could anyone confirm please,public,recitations
appendix a,where is the appendix a located thanks,public,pixels
tab space alignment on emacs,my code can be compiled with coin when i call the file independently but when i try to run it with the file with my test cases i get warning statement not properly aligned should start in range starts at column i used tabs for indentation but then went back and replaced them with whitespace to no avail how do i fix this,public,pixels
expected identifier error,i keep getting this error expected identifier found ' ' on a line like a a b basically how do i fix this,public,pixels
task and task,are tasks and dependent on one another for example if task does not work in certain cases not specifically mentioned in task should it still fail in autolab,public,pixels
remove red,can i assume that all pixel implementations have the get stuff functions and make pixel function,public,pixels
respecting the interface and bitwise operations for quantize,just a quick question about task does performing bitwise operations on the different argb bytes in the pixel qualify as not respecting the interface i think i know how i'm going to go about the problem but i just want to make sure that i'm following the directions thanks,public,pixels
released grades on autolab,it's sometimes the case that an autolab configuration issue means that unreleased grades show up as this piazza post to keep a track of the assignments for which we have released scores on autolab every time an instructor releases a score on autolab they will update this post if you have a zero on an assignment unexpectedly you can make a comment to this post to confirm that it's showing up for everyone but please don't email your tas directly or start a new piazza thread we don't want alarming zeroes to show up but sometimes it happens at the moment the scores that are released on autolab are programming scavhunt pixels doslingos with analysis grades images with style grades clac editor checkpoint editor final with style grades ropes generic queues lights outwritten quiz lab a b c dexam econesareconestoo,public,logistics
download pixels handout via ssh,sorry if this has been asked already but how do i copy the tgz file into my private folder via ssh in terminal edit never mind i figured it out,public,pixels
written posted due mon sep by pm,written is now posted on the course website this assignment depends on a library of array functions stored in arrayutil c which will be discussed in lecture on tuesday this assignment is worth points good luck tom,public,written3
replace tab character by spaces,when i try to compile my pixel c file with cc i get the error replace tab character by spaces multiple times i like to use tab for making it easier to read my code does c not work with tabs at all,public,pixels
respecting interfaces,i'm on task of the pixel lab and i'm trying to wrap my head around the task i understand how the default code does not respect the interface of pixels as a pixel can be defined as an array and the default method only deals wiht it as a bit integer but i have no idea how to start creating a correct method can anyone help,public,pixels
using xcode to compile c functions,can we use xcode to write and compile c functions and how would we do so,public,other
moving file,i downloaded the pixels handout tgz and it is currently in my downloads on my computer how do i move this file into my folder on the unix server joey,public,pixels
can we assume that the functions in the pixel interface take int parameters for tasks,it's not really harder to do the assignment without this assumption but it would make the code a lot less cluttered and the lines significantly shorter,public,pixels
missing lab or recitation quiz,for students who missed the lab today we are not offering makeups we are offering up to points per lab for every lab plus up to points per recitation when quizzes are given and the number of these in total will reach well over points so you will have chances to earn points to make up the missed lab we will not entertain requests for missed labs or recitation quizzes we will post the lab by tomorrow for students who want to work on it for review tom pin,public,labs recitations
gcd function in pixels lab,i'm a little confused about what we need to do for the gcd section of the pixels lab could someone please clarify thanks in advance,public,pixels
pixels task,i received points for task but failed exactly one test case for pixel test on autolab is this intentional,public,pixels
int max function,hi the instructor mentioned a function that returns the maximum int in bits called int max or something what was the name of the function i'm just tired of writing x fffffff thanks very much,public,written2
q on contracts lecture,on the notes page l how come in showing that the first loop invariant e holds initially we can't just say that if you enter the loop the loop guard must be true so e is it because we can't use the loop guard in general to explain that the loop invariant holds initially or is it because you can't make the step that if e then it must be true that e or some other reason thanks,public,lectures
written question c typo,on question c the loop invariant says that i a however if the loop is entered and one input of i and a were int max and int max respectively then wouldn't the loop invariant be incorrect if so wouldn't this affect the answer to the first part of the question,public,written2
written f,for f in written homework do we need to consider whether a will overflow after certain operations thanks,public,written2
q a,looking back on question i realized something that doesn't quite make sense to me how come in the example for the unsupported safety would it be the same thing to say that we need to show that i length a i'm not sure why we had to change it from i length a to i x at this step,public,written2
displaying int values as hex,what function call do you use again to convert from int to hex,public,pixels
question on c part,are we allowed to use the contract on line requires a considering that a is modified in the while loop,public,written2
main function type,when i ran pixel test c there was an error error function 'main' does not end in a return statement when i changed the type of main to void it returned error mismatching return types for multiple declarations of function 'main' must the type of main be int if so what int should it return,public,pixels
question d written homework,on question d the code mentions loop invariant x is this supposed to be a continuation of some other piece of code what is y,public,written2
design by contract acm learning webinar,this coming thursday at noon there is an acm learning webinar on design by contract by bertrand meyer it goes over the motivation and benefits of using contracts in programming but more from the perspective of object oriented programming it is free but you are asked to register here design by contract a guiding principle for quality software i am not sure how much background is expected although i think some knowledge of object oriented programming may be useful in other ways everyone in the class will already have an advantage over many other members of the audience,public,other
safety of a function call,if you call a function a inside a function b but function a does not have a return statement would that be considered safe thank you,public,written2
bit shifting by division by,i'm sure this was already explained in class but i don't remember the explanation why when you bit shift both left and right a number by more than does it give you a division by zero error thanks,public,written2
in question b the first question,if the answer is true would it be okay to prove by the way you would prove in normal math i don't see how else i can prove this,public,written2
should we derive safety only from contract statements,if int i starts from and all it does is increase can we just assume that i is larger than but there aren't any specific contract statements would it be okay to prove the safety just by stating how i changes on question b when proving the safety of the array access it doesn't seem like we could do this assuming that the given answer is unsupported also how would you prove that a safety is unsupported in situation like this is it possible to come up with a counter example if this statement is intuitively safe thanks,public,written2
if statement conditional after a loop,for problem d in written homework is it valid to use the conditional in the if statement as part of our logical argument as to why safety is supported or unsupported the if occurs after the loop has terminated so as per the directions i know we can use the negation of the loop guard and also the preservation of any loop invariants once the loop has terminated but what if the safety in question is for a function call that only occurs specifically when a certain if conditional is met thanks,public,written2
make default class,i've been trying for a while now and i'm wondering if there's a way to make the default class that is open when i go to piazza rather than the old inactive course that keeps popping up for me is there an easy way to fix this sooner or later i feel like i'm going to be careless and post something in the wrong course because of this thanks,public,other
part d typo,on question part d the loop guard is while x n and n is not modified in the loop so x must be increasing not decreasing to terminate the loop is there a typo or am i missing something,public,written2
academic integrity form still missing,i had been fairly certain that my integrity form was accounted for but apparently it still registers as sorry for not having caught this issue earlier but should i attempt to just resubmit the form,public,other
count zeroes question,when the comment right above the count zeroes function says to not change the interface does that mean we cannot change the return type of the function,public,pixels
horner's rule,can someone explain the algorithm for horner's rule again,public,lectures
question about a,how come the second example in part a the unsupported one refers to line which is reasoning about code in the loop i know that we are only supposed to use contracts and loop guards to reason is it because it is unsupported so we can be more informal,public,written2
what is the maximum size an array can be,i think mr cortina mentioned this in the lecture but i forgot the exact number was it int max,public,lectures
why the score for pixelpostcondition is not available in autolab,i have just submitted my programming assignment to autolab every test items has a corresponding score except that under pixelpostcondition autolab shows according to last assignment if my code is incorrect i should get a zero below instead of it is because autolab does not check the correctness of contracts so that it is graded manually,public,pixels
weekend update,pixel lab is out grab it on autolab your first quiz during recitation will be next friday a few changes to office hours rooms monday wean wednesday ghc james will be holding conceptual office hours on monday in the citadel commons on the th floor of gates what do conceptual office hours mean no homework programming question you can ask him questions you had about lecture or go and chat about c such knowledge much learn wow have an awesome weekend d here's a cute pug loaf,public,other
use of parenthesis for hw problem,is it acceptable to use parenthesis hw problem to group bitwise operators,public,written2
can we use coin to test things out in c for written assignments,is it okay to use coin to try things out in c to see if my answers to written questions are correct or would this be a violation of integrity,public,logistics
tom cortina office hours,tom cortina will hold office hours on mondays am noon help with last minute questions about written homework ghc tom pin,public,logistics
program pixels is now posted due thurs by pm,the next programming assignment is now posted on the course website and in autolab for your completion please read the instructions carefully look at the starter code given and think before you start coding good luck tom frank and penny,public,pixels
the invariance conjecture,a new conjecture about invariants was just released a few hours ago i think you may be interested to check this out the invariance conjecture states that all entities can be written in a form of a general invariant check out the following example congrats on finishing the scavhunt and good luck on everything else reminder loop invariant is important because it shows what hold during a loop and what holds in general like you're awesome,public,other
i don't understand what same start end is asking for,since the function is initialized as a string we're supposed to return a string but i don't see why it would be so many characters also is substring seems to be an undefined function do we have to write that too,public,scavhunt
break is unsupported c reference says it isn't so why this error,puzzle c error statement 'break' unsupported in language standard 'c ' break unable to load files exiting,public,scavhunt
same start end,autolab tells me that an assertion failed unexpectedly for the same start end function but no matter what crazy combination of strings i throw into coin in debug mode i can't get any sort of errors unless the string is longer than characters,public,scavhunt
compilation failure for scavhunt main c,after adding the snippet code i ran cc d o scavhunt scavhunt c scavhunt main c to which i got a compilation failed error because the main file had an undeclared function greet bash cc d o scavhunt c scavhunt main c scavhunt main c error undeclared function 'greet' println greet ohi professor compilation failed how is the main file supposed to call refer to the function greet from scavhunt c,public,scavhunt
safety not supported,to show that safety isn't supported for a function is it enough to find a counter example an input on which the function raises an error,public,written2
vim is saying i need a semicolon where i don't,hi i'm trying to compile my code and i keep getting this error from vim it's referring to this piece of code i'm not sure why this is happening because that's the name of the function could anyone explain thanks,public,scavhunt
about same start end,i'm just wondering if there are several substring that fits the criteria which one should we return i wrote my function to return the one found closest to the end of the string but auto lab says i'm false thank you so much,public,scavhunt
why can't bit ints be bit shifted for more than bits,is it due to the hardware implementation of barrier shifter,public,pixels
array of length,is it possible for me to create an array of length for example would i be allowed to do this or would it be considered unsafe int a alloc array int,public,lectures
penny anderson office hours,penny anderson will hold office hours thursdays from to in ghc pin,public,logistics
int hex,the int hex function that is often used in lectures it does not work in coin is there a specific file that was coin'ed in class to get access the that function joey,public,lectures
written question part c function gap,on lines and there is a function gap that takes in two ints and doesn't return anything shouldn't the type be void instead of int because it doesn't return anything joey,public,written2
test functions on question,i'm having difficulty interpreting what the last function for the scavhunt is looking for to me it seems like it could be any number of possibilities so is it too much to ask for a few sample test functions to help clarify what it's looking for,public,scavhunt
break command in c,when i try to use a 'break' command it says i cannot use 'break' in c is that true or is there a workaround,public,scavhunt
afsimg on autolab,i know someone has asked this before https piazza com class idt ymj qr do cid and i was told that the problem has been fixed but it doesn't seem fixed autolab is suggesting that my salute function has failed the test when input is but the code clearly deals with the case is there something that i'm missing,public,scavhunt
submit puzzle test c file to autolab,should we also submit our puzzle test c file we made for testing puzzle c even if the score on autolab is complete without it,public,scavhunt
compilation error,when i try to compile puzzle c it gives me this error error undefined functions main compilation failed what does this error mean,public,scavhunt
about auto lab,for common prefix i tested all the given assertion in puzzle test c with coin and they are all correct however when i submit to auto lab it says the following what might be my problem test puzzletest common prefix given expect successful execution test failed expected successful execution actual outcome file did not compile hint these are the unit tests given out with the assignment,public,scavhunt
about coin testing,when i try to test the function under coin d puzzle c it only gives what problem is it suggesting my code has,public,scavhunt
puzzle test,i was having an issue when i test submit my file initially i finished common prefix and firstly tried to coin scavhunt c and test the function common prefix the diagnosis showed that the error was due to aborted core dumped in a specific part in common prefix's contract after revising i made it to coin common prefix and test different arguments on it without the error above however when i ran puzzle c again the error of the same kind in the exact same portion of contract since the test code in puzzle c for common prefix is exactly the contract of common prefix with a line of code returning i don't know how to fix this since everything seemed fine when i coined and tested in different values should i change puzzle c to fix this or what should i do else thanks,public,scavhunt
vim c filetype,is there an actual c syntax file anywhere i've just been using in my vimrc au bufread bufnewfile c set filetype c the only thing that's really needed and not part of the c filetype is support for contracts has anyone already made a syntax file to include this thanks cliffedit there's actually quite a bit of stuff that i would like to have in terms of syntax highlighting if no one knows a good syntax file for c i'll get to work on one some time in the near future,public,other
sublime text editor,i downloaded the afs package for sublime text to utilize as a means of running and testing code for further assignments i set my language as c since the instructions said it was similar but whenever i run my code it tests it in python rather than c and gives a syntax error i was wondering if anyone came upon a similar problem and was able to solve it,public,scavhunt
nested for loops,just a quick question do nested for loops work the same as in python in c for example if i do this for int i i string length s i for int j i j string length s j if string charat s i string charat s j return string sub s i j would it first go through the outer loop once then go into the inner loop for all iterations like in python and reset once the inner loop is finished,public,scavhunt
problems with startxwin on cygwin,i downloaded cygwin with x forwarding but when i use startxwin it eventually hits winmultiwindowxmsgprocerrorhandler error badmatch invalid parameter attributes and just hangs after that do you know what i did wrong,public,logistics
question about puzzle test c compiling,i'm having a strange issue with the puzzle test c compiling when i type in cc d puzzle c puzzle test c to the terminal the code compiles just fine regardless if the assert is right or not for instance i changed the first assert that says common prefix to something that is false common prefix so i could see an error when i tried to compile however my code still compiled just fine i think my function is working as i tested all of the asserts manually by using coin and they were all correct,public,scavhunt
view pictures on linux cluster machines,i went to hunt library's linux cluster so i could view the snippet png but it wasn't on my account and display snippet png didn't work when i did ssh pboyland unix andrew cmu edu,public,scavhunt
about test funtions,hi i tried to run the puzzle test c but it says undeclared function 'common prefix' how should i fix it thank you so much,public,scavhunt
wednesday office hours now in ghc,the website and the post on piazza for some reason say ghc which isn't a room we can use for office hours and is a nice freudian slip come to ghc instead,public,logistics
how to index into a string,this might be a stupid question but i'm having some trouble how can i index into a string for example in coin i have a hello a is hello string println a error subject of indexing ' ' not an array inferred type string how can i correct this error,public,logistics
how many submissions do we get for scavhunt c on autolab,sorry if i missed this i just can't find the answer anywhere,public,scavhunt
int string compare string a string b,could anyone explain how this works in typesafety it just says that it compare strings lexicographically but i'm not sure what exactly this returns,public,scavhunt
find nonrepeating position,in the last task when writing find nonrepeating position should we return the first nonrepeating position or is there a way to return all the nonrepeating positions,public,scavhunt
getting unexpected error while trying to compile,i try to compile in the first line but it says i cannot execute a binary file please help ghc scavhunt handout progozen cc d scavhunt c scavhunt main c afs andrew course bin cc line afs andrew course bin cc bin cannot execute binary file,public,scavhunt
snippet,when i open snippet png using winscp i get a window of random characters what settings will allow me to view the correct code thanks kevin,public,scavhunt
using only hexadecimal constants,on written question part a it is specified that only hexadecimal constants may be used is this true for bit shift operators as well i e if i want to shift left an int q by places would i have to write q xa or could i just use a decimal constant,public,written2
scp command to copy code for picture in part,on part of the programming homework assignment i tried to use the scp command to copy the code from afs to my directory however when i did this i got the error afs andrew cmu edu usr andrewid ssh config line bad configuration option andrewid afs andrew cmu edu usr andrewid ssh config terminating bad configuration optionslost connection how should i fix this to proceed,public,scavhunt
main function,so when i try to compile the puzzle c file it says function main is undefined are we supposed to define it ourselves or am i missing something probably a silly question,public,scavhunt
how to fix emacs won't let me save anything,if you're experiencing issues saving with emacs on andrew linux this is likely due to an issue with your emacs configuration that you set up last week to fix it edit the file emacs on while ssh'ed into andrew linux don't use emacs to edit it this time use 'vim' or 'emacs q' find the line add hook 'write file hooks lambda if not indent tabs mode untabify point min point max and replace it with add hook 'write file hooks lambda if not indent tabs mode untabify point min point max nil yourbestinterest,public,scavhunt other
can't run scavhunt,for some reason i can't run scavhunt c i used ls and it gave me puzzle c puzzle test c scavhunt c scavhunt main c but when i type coin d scavhunt c it tells me rlwrap error cannot execute coin no such file or directory,public,scavhunt
about same start end,hi so i got a little confused about same star end should we return all the substring of s that satisfy the contract or just one of them thank you,public,scavhunt
or for equality,when we are talking about equality is it acceptable to use and for example in the second example of written there is the statement length a x can we also write the idea as length x,public,written2
doing programming assignment without access to autolab,i'm on the waiting list so i don't have access to autolab yet is there a way i can still work on parts and of the programming assignment since its due in two days,public,other
writing tests for c,i made a little tool for writing running tests in c called c t it lets you do things like this power c t use power c describe power it should return its first argument raised to the power of its second argument assert power assert power it should return when the exponent is assert power assert power it should accept negative bases assert ok power assert ok power it should not accept negative exponents assert err power assert err power to use it you need node and npm which will install with node install c t with npm i g c t and then run your tests with c t file c t file c t you can pass live shortcut l to run the tests every time a related file changes c t is written in javascript and is unlicensed so you can do whatever you want with the source code c t c parser c pretty printer you can report bugs you encounter on github,public,scavhunt
written is now posted due monday september by pm,written is now posted on the assignments page of the course website note that it is due on monday not tuesday the deadline is pm sharp you can hand in either in lab on monday or in the homework box outside of ghc in the cs undergraduate program suite on monday no later than pm please staple your work if you wish to submit early you can bring your homework to ghc note that the cs undergrad suite is access controlled during the weekend tom,public,written2
scavenger hunt task,i've added a function that returns a string to scavhunt c but when i submit my work to autolab i don't get any kind of error that tells me what the function name should be my code compiles with cc so i'm unsure how to proceed,public,scavhunt
make public piazza posts,hey everyone we're seeing a lot of posts being made private that don't need to be private unless you're sharing code you wrote or exact answers to questions please default to making posts public other people may have the same question as you making public posts and searching before you post makes life easier for everyone don't be afraid share your errors mark it public unless you'd be sharing specific code answers pin,public,logistics
