title,body,visibility,tags
no office hours this week,hi all i am traveling this week and need to cancel my office hours on friday they will resume as usual next week,public,other
gradient of j,in lecture while defining the gradient of j we took a vector of m partial derivatives here is 'm' the number of parameters and what is n while defining sgd,public,videos
epoch and iteration,in the linear regression sgd part since we are randomly selecting data instance how will we know that one epoch has completed if the selections are random then we might not even cover the whole data instances or are we looping over the training examples one by one in no random order and one complete loop is referred to as an epoch and repeat for epochs if this is the case then how is this stochastic,public,hw3
standardization in programming part,it is written in the writeup do not standardize features in train dataset and test dataset separately what does this mean is the x k minimum value of feature over training and test data combined,public,hw3
hw python submission,i kept getting point after i turned in my hw tar i am pretty sure that i include all required files and my code could run in my machine the following is the feedback i received from autolab could you please help me out i will appreciate it an error occurred while parsing the autoresult returned by the autograder error message unexpected token at '' autograder wed feb success autodriver returned normally autograder wed feb here is the output from the autograder autodriver job exited with status rm rf autograde tar mxvf hw tar logreg py linreg py tar mxvf autograde tar dev null ls py m xargs cp t autograde dev null ls cannot access m no such file or directory cd autograde tpython grader py trying to determine the programming language you used good python detected start running test suite score for this problem graded by,public,hw3
meaning for least mean squares lms,i still confuse about the sgd and gd if y y y y y yn t x x x x x m xn xn xn xnn does gd means we need to consider every single x x to xnn under each yi y yn but does sgd mean only need to choose one of the x through each rows in this case there are n rows so why it is a least mean squares algorithm,public,other
first time autolab user,i just submitted my ps late in python and i got zero for every function since i have consulted the ta i think at least some parts are right how can i check the feedback for errors on autolab thanks,public,hw2
question on whiteboard notes in the gradient descent section,should there be a n before the summation symbol at the last line in the following from the notes i think we said the expectation of the random picked gradient should be the gradient which gives a n thanks,public,other
linear regression representation,i am watching the class video for linear regression i am confused about the notation used in class if we have x matrix that have features in row and samples in columns should the representation be y x trans theta instead of y trans theta x,public,other
access to gradescope,hi prof what is the entry code for gradescope registration it seems like i didn't receive any email about that look forward to your reply,public,hw3
about readinputs,i am confused about how to use the parameter 'filepath' in the readinputs function in octave should i just simply put the 'filepath' in the csv cell as a parameter can anyone help me,public,hw3
linear regression hw submission,i am trying to tar the files in octave and find that linreg main m is missing in the handouts it says that if we are missing any function specific files autolab gives zero are we supposed to put in linreg main m when i am submitting the code it says cannot run function xxxxx,public,hw3
question about expression of linear algebra,in previous lecture hat y theta t x i but theta in r k x i in r k the dot product of this term should be n n but what we really want is a scalar is there a typo or we define theta differently,public,hw3
collaboration policy,should i mention something in the collaboration section if i have discussed problems with someone not currently enrolled in this course,public,other
sgd algorithm with runtime n,could you provide a resource that explains the algorithm for the most optimal implementation of sgd,public,other
hw f,will autolab give a perfect score only to the most optimal solution or will a slightly suboptimal solutions be considered at par assuming we use the most optimal implementation of sgd,public,hw3
bias in the naive bayes for continus inputs,on the page of the reading http www cs cmu edu tom mlbook nbayeslogreg pdf it says that mle for standard deviation of equation is biased but what do they mean by this and how does equation solve this problem other,public,other
request for lecture video of wed feb and mon feb,when i got into our course website i cannot find the link of these two day's lectures could you add links to the schedule page since i want relook some of the parts of these lectures thank you,public,other videos
questions about q,i believe that the ith column of the big x in question should be the training samples rather than rows otherwise w tx will not be a scalar tell me if i am wrong,public,hw3
about hw,just feel curious i notice syllabus shows there are total hw but the course description is only hw so how many homework will we have in total,public,other
please release required readings in advance,would it be possible to release the readings required for a particular lecture a bit ahead of time it would work well for us to go through the material before attending the lectures,public,logistics
hw linear and logistic regression,hi all homework has been released and is due at pm the handout of which you can download from autolab the assignment consists of parts a gradescope submission section and an autolab programming section read the instructions carefully and be sure to submit everything to the correct place the gradescope questions can be either handwritten or completed by modifying the latex document in the handout the autolab section is similar to the naive bayes programming you completed last week you may use python or octave there will be a recitation covering materials in this homework this thursday at pm in ph also be sure to fill in the collaboration questions found at the end of the write up into gradescope too good luck,public,hw3
cannot determine programming language,bad cannot determine your programming language from your source files hint did you write your answers in the same programming language and name them properly,public,hw2
only length arrays can be converted to python scalars,i'm getting this error typeerror only length arrays can be converted to python scalars when i try running my code it happens when i'm calculating values for yhat in nb classify i looked up the error and it seems like it usually happens when you call math library functions on numpy objects however i'm not calling math anywhere has any one experienced this any pointers would be very useful,public,hw2
does the mle for p y count as a parameter,when answering problem does the mle for p y count as a parameter for the model under nb assumption,public,hw2
hw grades available on autolab,final scores for hw combined score for background test and exercises are now on autolab out of all submissions the mean score was with standard deviation of note late penalties have not yet been applied so if you submitted any of your qna late you might receive a deduction later,public,hw1
value of p for nb classify,what value should we use for p,public,hw2
oh cancelled,hi i am th floor ghc is the oh cancelled or postponed for today vidhan,public,logistics hw2
qna q,could someone help me or give me a hint on how to compute the posterior probability distribution for problem i e p theta it seems to me that the posterior does not depend on theta,public,hw1
edward's oh,earlier today i saw edward's oh on the calendar for today but they are no longer there have these been cancelled thanks,public,logistics
stochastic gradient descent,i was reading about sgd on wikipedia there it is written that instead of calculating full gradient matrix gradient over one randomly chosen example is calculated but from my understanding of professor matt lectures i think that the gradient over one randomly chosen feature is calculated he explained on the d error contour graph over x and x that instead of traversing diagonally to minima sgd traverses in straight lines randomly over either x or x if that's the case the gradient is calculated over features right probably i have misunderstood the logic he was trying to explain could anybody explain the correct logic,public,other
mcle,in the last part of today's lecture professor gormley wrote mcle what does mcle stand for thanks,public,other
are the homeworks weighted equally in our final grade,are the homeworks weighted equally in our final grade,public,logistics
q q which is the right way to calculate p t t,currently i have two methods p t t p t cancer p t no cancer p t cancer p t no cancer p t t p t t cancer p cancer p t t no cancer p no cancer which is the right way and why those two are different,public,hw1
classify,for nb classify i'm creating a list of all the respective log prob of each x however i'm confused as to when we need to include log p for y and log p when y do we do it after we logprod the list like let's say i have proby is the list of probabilities for an article assuming y and proby is the list of probabilities for an article assuming y would i logprod proby log p and logprod proby log p or do the log p and log p for each probabiilite,public,hw2
stochastic gradient descent,if we have all the time in the world is there any case when sgd is not the optimal strategy for optimization,public,other
pkg undefined error,i am trying to run my files but due to the pkg not being recognized i can't test them can someone help,public,hw2
section c in person attendence,hi section c you are now welcome to attend either section a or b in person there seem to be plenty of seats now of course the same restriction as before still applies if there is not a seat for some reason then you can not attend due to fire code restrictions cheers matt,public,other
lecture missing from panopto,lecture seems to have disappeared from panopto it was there a few minutes ago but now is gone was it taken down intentionally there is information on that lecture we need to complete the homework,public,videos
q doubt about calculating probability of getting some data,suppose i pick powers of there are powers of possible while calculating the probability of this data occurring do i calculate it as or think that of these possibilities of output have been explored in the data i got so it should be,public,hw2
anyone can open qna,i can not qna and it says it's adding new features i need finish my homework what can i do,public,hw2
medical q q,i am just wondering whether my approach is right we want to find p cancer postive and negative we can find p negative and positive cancer p postive cancer p negative cancer is this right after that we know p negative and positive cancer p negative and positive and cancer p cancer knowing p cancer we can find p negative and positive and cancer after that we can find p positive and p negative and find the p cancer and positive and negative p positive and p negative is this right especially the first part,public,hw2
q q q,i have already reviewed the related posts on q and q but still a little bit confused we should get p theta d which is equal to p d theta p theta which is equal to mle and priori product but in q and q we assume the probability for prior is the same which means each distribution is equally likely so are we assuming that we are compare mle since it is the only different part and for q the question given some different prior for each distribution we need to multiply the mle and the prior and compare them,public,hw2
classificationerror example,i keep getting a zero on classificationerror i wanted to confirm that i have the question right for yhat and ytruth the result would be since they disagree on of the outputs,public,hw2
nb xgiveny,i'm getting half points on nb xgiveny i'm not sure what to look for the autograder doesn't really say much any suggestions recommendations thank you,public,hw2
confused about classify,i'm very confused how to integrate the vectors from xtest into how yhat is calculated don't we only need matrix d and probability p,public,hw1
homework,when will we receive our homework grades,public,hw1
autolab submission error,problem reading output of logprod problem reading output of nb xgiveny problem reading output of nb yprior problem reading output of nb classify problem reading output of classificationerror,public,videos hw1
q sample space for each problem,it states that p a b is the probability that the person reports outcome b given that the actual outcome was a so while calculating the mles in each problem should our sample space be the entire set x or the subset of x that corresponds to x i a,public,hw2
octave fail to open after update,i update homebrew then suddenly octave is unable to be opened could any one familiar octave advise how to solve this issue i really need octave to complete my homework i tried uninstall and reinstall many times but still fail error code dyld library not loaded usr local opt suite sparse lib libsuitesparseconfig dylib referenced from usr local bin octave reason image not found,public,other
problem reading output of nb xgiveny,this was asked in and but no one has posted an answer when i run the nb xgiveny function in autolab it gives this error trying to determine the programming language you used good python detected start running test suite problem reading output of nb xgiveny the output size and type are even if i just return an array of ones or zeros it gives the same error has anyone figured out why this happens thanks,public,hw2
what is the meaning of sigma not shared in the lecture slides,can anyone explains this to me thanks in advance,public,other
q is f x a pdf,is the suggested p d f of x f x x leq x leq a valid p d f i mean it doesn't integrate to right i maybe missing something really stupid,public,hw2
qna mle decision making,the question mentions we should based on the mles calculated for the three distributions to choose the model but what evaluation criterion we should use to choose model just compare mles the bigger the mle the better the model i don't know can anyone give some hint thanks in advance,public,hw2
q,hi in q why we need to compute alpha first by answering q we have a equation which only have xi and n being unknown right why couldn't i just substitute n and each xi one by one using the given dataset and get the mle alpha directly thanks,public,hw2
how to approach q,i have no idea how to approach the q what is the meaning of map estimate of x given that y is observed i know map should be argmax theta p d theta p theta what how is this related with p x p y and p x y what is the function that we are try to maximize,public,hw2
coding style,will we be graded on coding style for homework,public,hw2
map,how do we calculate something like p d theta where theta pr x y would it just be the number of articles of type where x is divided by the number of articles of type,public,hw1
qna no correct answer,in class notes and mitchell's book i know that we need to estimate n parameters but in qna i cannot see this answer is that my understanding wrong thanks in advance,public,hw2
q,i don't quite understand that what does it mean in q that comes back negative of the time it's so unclear,public,hw2
qna we are working on adding new features check back shortly,hi all it seems we cannot log into qna for now when can it fixed,public,hw2
experiment,i am confused for two reasons mitchell says that frac theta beta theta beta b beta beta is the beta function the handout uses alpha and beta instead of beta and beta that is ok however it says that the beta function is the is the denominator b alpha beta despite the divergence b should be a normalization function that integrates everything to one is there a formula for this is it part of the assignment to discover this b should we plot without normalization,public,hw2
how do i start,how do i begin homework i understand naive bayes but i dont know how to begin any help,public,hw2
nb yprior,i do not get it is a mle for a bernoulli distribution but my autolab score is i do not want the answer but could anyone give me a hint to reinterpret this problem and put me on the right track,public,hw2
qna problem test error from the smaller larger training set,hi all does test error from smaller training set means using classifier trained from smaller training set and derive classification error on xtest or does smaller training set specifically means xtrainsmaller and ytrainsmaller thanks evan,public,hw2
qna problem which test set to test on,hi all it says train your classifier using the smaller training set xtrainsmall and ytrainsmall report your classification error on the test set below what does test set below here means xtest or anything else thank you best evan,public,hw2
q,i'm trying to follow along with the notes on mle but i don't think the solution strategy in the notes applies to question i have p d theta frac b a where theta a b then frac d da frac b a b a then what do i set this derivative to then take a i never even used the actual datapoints so this strategy seems wrong,public,hw2
can't run scrip py,when i tried to run the scrip py it shows this vocabulary list x for x in reader csv error iterator should return strings not bytes did you open the file in text mode how can i fix this,public,hw2
map estimate vs mle,is the map estimate the parameters that with the best prior while the mle is the parameters with the best posterior i'm a bit confused about what these two estimates are on a high level,public,hw2
code submission,hi do we have to submit our code anywhere else apart from running it on autolab,public,hw2
nb classify logspace,hi i'm getting on my classify function and based on previous piazza posts it seems like the log space is the problem i have taken log using numpy log functions i took log on theta values in d and p before multiplying them together i used logprod which is similar to sum function to add all the values together in each row and converted the value out of log space and the problem is still occurring any suggestions,public,hw2
nb classify,my y predicted turns out to be all zeros when i train it autolab gives me a has anyone faced this issue,public,hw2
suggestion on question summary format,hi all as there are lots of questions to solve for each homework i suggest using qna as a prefix for example to ask a question related to that specific problem it will make us search for wanted discussion more easily for example qna what does conditional independent stand for best evan,public,hw2
plot of pdf over theta wy,in octave when i use the plot function my command line hangs has this happened to anyone else,public,hw2
q and q qna,so for q i was ale to analytically solve the minimization problem and then evaluate the closed form solution to find alhpa sq mle i attempted to do the same for q but the prior in there adds an extra term and i was unable to find a closed form solution it would not be hard to solve using a minimization routine on the log or alternately numerically solve the derivative equal to zero using fzero root finding in matlab or something however my inability to find a closed form makes me think i did something wrong i guess the question is are we expected to use numerical techniques optimization root finding on the qna portions of the homework and specifically for hw q,public,hw2
questions about sgd,hi when we are randomly choosing one observation from our training sample at each step to calculate the gradient is it a problem that we only use part of the samples in the entire process or if we happen to select the same observation at each iteration will it affect the efficiency of the algorithm is there mechanism to guarantee we don't trap ourselves in only a small portion of the samples thx,public,other
q hypothesis category for mle,which hypothesis would be the mle for the true category your friends use considering that there are more even number days in the year isn't this kind of obvious hypothesis choice for mle i hope i'm looking at it the right way can any one clarify,public,hw2
q q how do i pick the best hypothesis,we can use mle map to estimate the parameters after assuming that the data is coming from a distribution can someone guide me on how i should go about picking the best hypothesis would i need to use something like an error measure like mean squared error on how data would fit into the chosen distribution,public,hw2
question problem's meaning,hi all in hw question now suppose someone else observes the coin flip still denoted by x and tells you y the outcome of the flip but this person only reports the correct result with probability p does it mean what actually happens is but the guy who sometimes lies says it is then what's the probability that the cheating guy tells the truth according to this interpretation i don't think it is a solvable problem update does it mean we can take the guy lies as an event and gives a mle of p event happens,public,hw2
how to compute beta prior distribution,so in order to compute the beta prior for nb xgiveny i'm using scipy to obtain the beta pdf however for the inputs and the two possible values for y the output of the beta pdf always seems to be or infinity which doesn't make it a useful prior is this the proper way to compute the beta pdf,public,hw2
problem reading output,i'm getting a problem reading output error for all of the functions except for log prod but it seems like the type is correct and nb xgiveny runs fine with the appropriate dimensions on one of my test cases on my computer any suggestions on how to fix this additionally for nb yprior should i just take the number of zeros in the matrix and divide by the total number of entries in the matrix,public,hw2
qna question,i'm able to get p person has cancer first test positive and p person has cancer second test negative i'm not sure how to use these two result to formulate a final answer for question thanks for the help,public,hw1
hw script py where to turn in,i don't quite understand the sentence that you are asked to turn the file but not submit the script itself where and how we should turn in the script py file where can i check the grade for last homework thank you for anyone who can help,public,hw2
problem reading output of nb xgiveny,hi sir i have just implemented the function nb xgiveny what i return is a v vector however the autolab shows that problem reading output of nb xgiveny could i know how should i check whether my output format is correct or not,public,hw2
autolab couldn't identify programming langauge,my programs run fine on octave but gives an error on autolab has anyone experienced same issue and were able to resolve bad cannot determine your programming language from your source files hint did you write your answers in the same programming language and name them properly ps i am creating tar file using zip not sure if that is causing any issues,public,hw2
experiment,i input the alpha beta xtrain and ytrain in to function nb xgiveny and tried to plot the output but octave gave me a plot that is not comprehensible at all am i plotting the right thing,public,hw1
order of d,does it matter what order the element of matrix d is in for example can d have dimensions like thetax v y y or does it have to be thetax v y y,public,hw2
payoff x in q q in qna,is x defined as payoff in these questions or do we need to calculate the x entry fee and use that as input of mle,public,hw2
question,in this situation can i still discard the denominator in the nb formulae,public,hw2
negative theta as outcome in nbxgiveny,i've implemented the nb xgiveny function when i test it with alpha and beta some of the element of d has negative numbers is this possible or does this mean my implementation has a flaw,public,hw2
numpy accessing elements,i'm getting a too many indices error it says file hw script py line in print nb nb xgiveny xtrainsmall ytrainsmall file users anonymous hw python nb py line in nb xgiveny d i j thetayw i j alpha beta ytrain xtrain file users anonymous hw python nb py line in thetayw if ytrain i y the number of arguments in thetayw match up same for nb xgiveny so i believe its due to the ytrain i etc because y is a nx matrix is this to correct way to access the element at ytrain at row i column,public,hw2
xtrain ytrain,so this xtrain and ytrain will be array or matrix of s and s,public,hw2
my nb classify got a zero on autolab,the error message is not so helpful problem reading output of nb classify what did i do wrong it doesn't look like a timeout to me i created the tar file using software z instead of the command tar cvf hw handin tar logprod m nb xgiveny m nb yprior m nb classify m classificationerror m because this command raised an error my other functions got full marks autograder sat feb success autodriver returned normally autograder sat feb here is the output from the autograder autodriver job exited with status tar xvf autograde tar autogradehw autogradehw answer autogradehw classificationerror t m autogradehw data autogradehw generatedata py autogradehw grader py autogradehw log autogradehw logprod t m autogradehw nb classify t m autogradehw nb t py autogradehw nb xgiveny t m autogradehw nb yprior t m autogradehw octave grader m autogradehw python grader py autogradehw student answer autogradehw data vocabulary csv autogradehw data xtest csv autogradehw data xtrain csv autogradehw data xtrainsmall csv autogradehw data ytest csv autogradehw data ytrain csv autogradehw data ytrainsmall csv autogradehw answer q txt autogradehw answer q txt autogradehw answer q txt autogradehw answer q txt cp handin tar autogradehw cd autogradehw tar xvf handin tar classificationerror m logprod m nb classify m nb xgiveny m nb yprior m cd autogradehw python grader py trying to determine the programming language you used good octave detected start running test suite problem reading output of nb classify your total autograded score for this assignment submission is out of scores logprod nb xgiveny nb yprior nb classify classificationerror score for this problem graded by,public,hw1
likelihood expression for distributions with conditional densities,how do we generate the likelihood expression for distributions with conditional densities many of the questions in the homework have distributions that say f x if x in a certain range and otherwise for bernoulli it was simple because x was either or and we could raise the probability to the x but in these other cases x is not simply or how do we handle the otherwise cases when generating our likelihood expression,public,hw2
cannot create tar,when i try to run octave tar cvf hw handin tar logprod m nb xgiveny m nb yprior m nb classify m classificationerror m it won't allow me to create a tar error message is the following error invalid call to tar correct usage is filelist tar tarfile files filelist tar tarfile files rootdir,public,hw2
x given y and y prior,i am extremely confused with the map is p d theta p theta equal p x y p y what is the difference between p d theta and p x y or p theta and p y i understand the idea of using hallucinated samples to avoid over fitting however i do not understand conceptually how p theta beta beta beta is representing p y that should be the probability of a certain tag or in the hw it becomes more confuse as the programming has two separate functions nb xgiveny xtrain ytrain alpha beta nb yprior ytrain but only xgiveny has the parameters for the beta function as arguments yprior only has the ytrain argument,public,hw2
windows pc anaconda,i am a windows pc user and i'm planning to do the programming assignments with python which i have set up already i downloaded anaconda went through all the installation processes i just went with the default settings including advanced options such as adding path to environment variables when i write import numpy as np in python in the sublime text editor which i usually use for python i still get the message saying importerror no module named numpy i just checked that when i work in spyder which is the text editor python console software included in the anaconda package importing numpy works is numpy supposed to only work in spyder thanks,public,other
classification after training,i have two questions here i appreciate it in advance for anyone who can help me why do we we use posterior not likelihood as criterion for classification are the posterior for classification the same as the one we use map training,public,hw2
after submitting score is zero,my code runs on octave and displays error when alpha and beta but when i submit it on autolab my score reads zero can you help me out with this thanks in advance,public,hw2
autolab small deduction in nb classify,i finished all problems in autolab but got a small deduction in problem nb classify the autolab showed nb classify i had no clue to debug this problem do anyone give some hints or suggestions thanks,public,hw2
consider ytest as ytruth,should i consider ytest dataset as ytruth when testing the performance of my classifier since i noticed ytest isn't any parameters of all functions thanks,public,hw2
autolab test with octave,i finished my code using octave and submitted on autolab but got zero for all questions i tested all the codes in my laptop and got correct answer and i checked the way i tar all files and it is also correct i don't know why all the scores are zero does anyone know what the problem is thanks,public,hw2
qna q probability density function,in question it is given the probability distribution function i think it should be called the probability density function or just probability distribution as i known there is no such called probability distribution function appreciated,public,hw2
within a margin of,in qna it says to write numerical answers that are fractions within a margin of does this mean when i can't neatly express it as fraction to round off so that i have numbers after the decimal point for example if my answer is i should write it as and if my answer is i should write it as thanks,public,hw2
getting ypred as all zeros when training with small training sets,my y predicted turns out to be all zeros when i train with the small training sets xtrainsmall and ytrainsmall i get a combination of ones and zeros in the predicted output when i train with the large training sets xtrain ytrain autolab gives me full marks but something feels strange with all predicted labels begin zeros is anyone else seeing the same please also comment if you see a combination of ones and zeros in y predicted so that i will know that i need to re check my code and that it is not simply a bias in data,public,hw2
qna,hi all i am confused in qna does that mean that i need to use the function nb xgiveny xtrain ytrain alpha beta to calculate the d with different alpha and beta and then calculate the number of elements in d that are in the interval respectively and choose the alpha and beta with larger number of elements in this interval thank you,public,hw1
why can't read csv files in hw script py,i used pycharm as an ide and completed my part of code when i tried to run hw script py it said ioerror errno no such file or directory ' data vocabulary csv' but actually i have put the data file in the same folder with nb py and hw script py i tried lots of times and still failed to fix this could anyone please tell me how to do thanks a lot,public,hw2
'tar' is not recognized as an internal or external command operable program or batch file,when i try to use tar on cmd console 'tar' is not recognized as an internal or external command operable program or batch file shows up i have cygwin installed but this shows up anyone know how to get this fixed,public,other
where is the lec whiteboard,thx,public,other
q,i've computed the mle expression for but i'm not sure what to do with the payoffs from as this a list of uniform values how do i incorporate that or is computing the expression the wrong way to look at it,public,hw2
q map,trying to figure out calculating map i first plugged in gamma x for the f y equation and then plugged in y to that equation but i'm wondering if that's the wrong order now i'm trying to find the log likelihood of x e x and i realized i have no y to take the derivative of should i be taking the derivative of x or did i do this in the wrong order,public,hw2
collaboration questions,on the question did you receive any help does that include tas,public,hw2
are the functions in autolab checked independentlt,hi i was just thinking if the functions in autolab are run independently or run like a pipeline such that if one function is wrong than all after that will be wrong i mean this in terms of submission thanks,public,hw2
parameters of category vs bernoulli,in the second part of find parameters we are asked what if p x y theta is categorical not bernoulli but what does this mean since x y can only be zero or one it should be bernoulli does this mean x can be some value other than and here there is no hyper parameter involved yet what is the meaning of catergory distribution if x can only be zero and one what is the difference thanks,public,hw2
autolab testing,i finished my code and submitted on autolab but only got points for the classification error question it tells me that it has problem reading the output for nb classify but i tested all the functions with the given data in python and everything worked perfectly does anyone know what the problem is thanks,public,hw2
where can we find info about the office hour timings,where can we find info about the office hour timings i searched in the course website but could not figure out,public,logistics
where's whiteboard and video for lecture linear regression optimization for ml,where's whiteboard and video for lecture linear regression optimization for ml thanks,public,other videos
oh today,hi all sorry due to an emergency i couldn't be there for my oh at i will be holding oh today at pm in th floor commons to make up for it apology for the inconvenience,public,logistics
office hours,hi according to the course website there are oh's at in the th floor of ghc there are about students here waiting including myself there are no ta's yet thank you,public,hw2 logistics
office hour,the schedule page of shows that there is office hour in th common area in ghc but by clicking the map there is no exact place and i wonder where is the common area on th floor,public,hw2
what values of alpha beta should be considered to test the results locally,hi everyone can someone suggest me what values of alpha and beta should be considered to test results on local computer i tried with values like and where i got all my predictions to be and when i did i got few nan's as theta became negative and that made log ve thanks in advance,public,hw2
autolab error,when i try submitting my autolab says error message unexpected token at 'cd autogradehw python grader py',public,hw2
hw what distribution to use for y prior,in the coding question for calculating nb yprior using ytrain should i assume that my prior has bernoulli distribution or beta or does this not matter at all,public,hw2
octave,hey can someone tell me how to download octave for mac or can i continue to use,public,other
argmax vs argmin,when do you use argmax and when do you use argmin also for the theta why are there two columns for theta shouldn't it just be one theta and then find the likelihood for when y and when y including a second column of thetas doesn't make sense,public,other
octave,once installed the prompt says that the gui version of is experimental windows so is there any other alternative,public,logistics
question,hi i'm having trouble applying mle to a list like this is there a basic procedure for how we are to proceed map is also confusing me for question i haven't seen a lot of simple examples like this for either so i'm not sure how in depth the calculations need to be or even honestly how to apply the information to these equations tried going to oh but it was too crowded,public,hw2
how to implement argmax,hi given the following formula i don't know how to implement it in my program so that can get y what we have is the map estimate of p x y and the mle of p y they are all calculated as actual values if we multiply them we would get real numbers so how to maximum the value and get the most likely labels like the coding question we need to classify each row of xtest using the result of q q thank you,public,hw2
midterm exam,hi all the midterm exam is scheduled to take place on tuesday march th from pm to pm although the exam may not take the entire h min we ask that you be available during this time frame section a will take the exam in ph sections b and c will take the exam in dh note you will be allowed to bring a page sheet of notes front and back to use during the exam warm regards brynn,public,exam
expected error rates,i finished working on the hw and now i am running my program i created a small test with manually calculated probabilities and the algorithm gives the expected values now i am running it with xtest and ytest what error rates should i expect,public,hw2
q map guttenberg distribution,the question is with the same data as the previous question drawn from the guttenberg distribution assuming a standard normal prior over the values of calculate the map estimate of report the value of just want to make sure this question means alpha normal or it means the pdf of the prior is pdf of normal alpha a bit confused about this,public,hw2
autolab submission error cannot determine programming language,hello i am getting the error pasted below i wrote my script in sublime using python but have made sure the script runs properly on my machine with python any ideas i am creating a tar file that only contains nb py i've also tried naming the tar file hw handin thanks michael bad cannot determine your programming language from your source files hint did you write your answers in the same programming language and name them properly traceback most recent call last file grader py line in main file grader py line in main raise exception submission error exception submission error make all error,public,hw2
generative vs discriminative models,what is the difference between generative and discriminative modeling any example which one is better than the other under what circumstances,public,other
testing,when using the provided script for testing are you suggesting that we perform unit tests for all functions i e in the case of nb xgiveny create for example a x matrix for xtrain a corresponding vector for ytrain and so on calculate the results we expect and then check if our code outputs the same results,public,hw2
mle,can mle be greater than or does it depend on the distribution being bernoulli or uniform,public,hw2
priors in naive bayes,in lecture we show that the number of parameters for naive bayes is only m but this only accounts for all p theta i not the additional prior p phi is the value of this prior considered a parameter to find in the naive bayes model,public,other
bayes parameters,in lecture professor gormley said m parameters are needed without the naive assumption why isn't it m parameters isn't it possible to condense the number of parameters we need if p x x x y p x x x y also what is the significance of including the minus in terms of complexity it seems frivolous to write thanks,public,other
number of submissions per assignment,is there a cap to the number of times can we submit our code to autolab,public,logistics
about hw recitation,what will be covered in todays recitation something new or solving doubts from hw,public,hw2
bernoulli parameters,for the generative story in model bernoulli nb in lec what does the phi refer to is true or false the only value for theta thanks,public,other
office hours this week,hi all my office hours this week will be changed to friday feb th pm matt,public,other
naive bayes y sampling,in class today we studied cases of how y is sampled bernoulli and categorical can y be sampled from a gaussian distribution i have a feeling the answer is yes but i wanted to know if there are any reasons for or against using this distribution,public,hw2
failing unit tests,is there a way to access the unit tests to get an idea to why a certain function might be failing my nb classify seems to only want to give me a on,public,hw2
how to represent the data likelihood for non bernoulli distributions,on previous lecture when we wanted to obtain map the first step was to get the data likelihood when working with bernoulli there is a trick that allows us to get rid of the if statement but i am not sure how to apply this concept to other distributions such as the gaussian discussed in today's lecture how can i interchage phi by mu sigma in this model,public,hw2
can someone please tell me where is hbh,there will be an office hour tomorrow at hbh so what's the full name of the building and where's its location thanks,public,other
how exactly can we use hw script to test out the functions,so i'm using octave and want to test my codes by using hw script but i don't know how to use it do we need to implement some lines of codes in it,public,hw2
q understanding,i am wondering whether i am understand the problem correctly for each point we need to find the closest point including itself by compare distance x y and get the majority label of them and then set this label as training result compare this label with it real label get how many percentage is rightly predicted so the whole process is about training there is not test set or validation set at all,public,hw2
office hours today,hi where are the office hours today i'm outside ghc but there's no one here thanks,public,logistics other hw2
office hours for yongjin updated,hi all my office hour schedule is updated please take a look at http www cs cmu edu mgormley courses s people html,public,other
naive bayes phi and theta in plain english,hello so i've been reading through the notes on naive bayes and the process is making sense to me but i'm having a hard time conceptualizing the phi and theta values that we are supposed to be estimating is there an intuitive plain english explanation of the values anywhere thank you,public,hw2
readings on continuous optimization,hi all required reading this week's reading on optimization for ml comes from geoff gordon's lecture notes this is not considered background material we do not expect you to have prior experience with convex optimization continuous optimization lecture notes https qna cs cmu edu pages view optional reading if you are looking for a much more advanced treatment of the same topics you can also check out boyd and vandenberghe 's textbook which is free online this is the place to look after today's lecture if you'd like to learn a lot more particularly about convex analysis the b v textbook is entirely optional our focus is the material in chapter convex optimization boyd and vandenberghe http web stanford edu boyd cvxbook cheers matt,public,other
logprod function,why do we need logprod function it's just summing the numbers for example if x then logprod x i can use sum x for that,public,hw2
question,what does any of and mean like out of the possibilities of those what is the probability that these numbers showed up,public,hw2
will only the final version be viewed,will only the final version we submitted to autolab be viewed or all versions will be viewed,public,hw2
is it ok to use octave,just want to make sure,public,other
qna questions,qna question what does the following mean for the following questions you should assume that the test results are independent of each other conditioned on the true state cancer or no cancer i would understand if the conditioned on the true state cancer or no cancer part wasn't in there that phrase is kind of confusing me also if i think the mle and map converge together as the data increases is that the same as map converging to mle,public,hw2
get points on nb classify,i got points on nb classify and the total points is what does it mean i can not find any wrong message on the grader,public,hw2
question about the mitchell's book,when i was reading the new edition of tom mitchell's book i found one thing that i can't understand in chapter section it says that for equation theta ij equiv p left x x i y y j right to calculate the exact number of required parameters note for any fixed j the sum over i of theta ij must be one however according to my understanding assuming y is a boolean variable then the sum over i of theta i the sum over i of theta i should be ranther then only theta i or theta i,public,hw2
