title,body,visibility,tags
imagediff doesn't work,hi when i was trying to compare two images and typed in the commands it seems like the output image won't open attached is my terminal output and i have also opened xquartz ls carnegie png g remove blue bug png scs png carnegie reflect png g remove blue png tinytestpattern png cmu png scs blur png g png scs blur slightly png unix private images handout images imagediff i g remove blue bug png j g png o images diff png loaded image g remove blue bug png dimensions are by loaded image g png dimensions are by number of pixels with different colors out of saving output couldn't open output file aborted core dumped can anyone help me please thanks,private,other
arrayutil methods,is there a list somewhere of what the various methods of arrayutil do besides the implementation file,public,written2
how do you rename a file,through terminal in ssh i need to change the name of my file overwrite an older file that has the name i want,public,pixels
d e on written,i notice that the both blanks end with semi colons by default however i understand that we should end the line with for the contract to work properly how should we attempt to answer this question then should we add behind the prefilled semi colons or should we just type whatever goes before the,private,written3
problem with test quantize,i got a point off for not catching the bug with test case but since it is the test cases i wrote shouldn't it always pass my function i don't know how to fix the thing,private,pixels
question about count zeroes,never mind figured it out,private,pixels
quantize turns rgb values to zero,my quantize function is turning my rgb values all to pixel quantize pixel p int q requires q q if q return p int mask xffffffff q int a get alpha p int r get red p int qr r mask int g get green p int qg g mask int b get blue p int qb b mask return make pixel a qr qg qb,private,pixels
clarification on written c,hi everyone there was a lot of confusion about question c at office hours i just want to say there are multiple correct answers the simplest one you can think of should work sorry for any confusion i may have caused at office hours it's all iliano's fault yeah yeah yeah ic,public,written3
autolab error,i zipped all my files up and submitted it into auto lab times and every time it has said i have no idea what the error is because i am only submitting one zip with all the unique files pixel array c pixel bad c pixel test c pixel c tasks test c and tasks c,private,pixels
weird autolab result,for remove red i'm getting the following error test tasks grade remove red expect successful execution good this worked test tasks int remove red expect successful execution good this worked test tasks struct remove red expect successful execution good this worked checking for the existence of tasks string test failed expected the file to exist and it did not hint some part of tasks c seems to compare pixels for equality the error messages above may give you a hint as to where so as far as i can tell the code works for the versions you used but not for tasks string which i assume is a separate file this file is not mentioned in the writeup did autolab mess up what did i mess up,private,pixels
d written,for the loop invariants conditions are we using ones we wrote for c do we need result part filled for d the task is to find an example where loop guard evalutes to true loop invariants from the previous to true but loop invariants afterward don't if there is a result from return lo or hi are not changed then the loop invariants will not ever evaluate to false,private,written3
pixel c and autolab,my pixel c file passes my pixel test function in pixel test c which in turn got a full score on autolab but the pixel c file doesn't get full credit in autolab how is that possible,public,pixels
manual grading,for task are the test cases being manually graded i got all the points on autolab and there was no section for task manually grading should i be fixing my test cases or do they not matter,private,pixels
loop invariants in a for loop,when we went over while loops in recitation and lecture the order was loop invariants initially check loop guard if passed go through loop body check loop invariants afterwards how does the order of loop invariants in a for loop work the structure of the for loop seems confusing where is the loop guard in for int i i i for instance if loop invariants are checked before the stuff in the parenthesis in the for loop it would not make sense because int i is declared in the parenthesis which is after the loop invariant,public,lectures
error unclosed library name,what is meant by this error when trying to compile a file both during self testing and autolab check,private,pixels
confused by autolab output,hi all this is my output from autolab for a submission for which i received a zero i submitted by creating my own tgz it appears based on formatting that the error could be with the pixel test file but i am not sure why thoughts drew an error occurred while parsing the autoresult returned by the autograder error message unexpected token at ' default error ' autograder thu sep received job f pixels ddmoses andrew cmu edu autograder thu sep success autodriver returned normally autograder thu sep here is the output from the autograder autodriver job exited with status thu sep edt extraction pixel array c pixel array c pixel bad c pixel bad c pixel c pixel c pixel test c tasks c tasks c tasks test c tasks test c tar tasks test c cannot open file exists tar exiting with failure status due to previous errors make extract error make default error score for this problem graded by,private,pixels
alias for coin l flags,i'd like to run coin always with the util library loaded without having to write l util all the time is there a way to do this i tried using an alias alias coin 'rlwrap coin l util' and alias coin 'rlwrap coin lutil' in bashrc but it doesn't seem to have any effect the rlwrap works,public,other
a written,wouldn't gt seg x a be false when x a how can we use le but not ge,public,written3
task make pixel,are we supposed to return a bit integer in binary we'd have to convert from decimal inputs to binary,public,pixels
e on written,when it says that the postcondition for search is safe and correct does correct mean result must be the index of the first occurrence of x in the array,public,written3
user enforced autolab error,hello i just submitted my pixels assignment for the th time however the th and th times i submitted the homework the submissions did not go through because i accidentally submitted tasks test c along with the other files this prompted an autolab error so that i was scored on the whole assignment i realized this the second time i looked at the error message is it possible to waive the point penalty in this instance for an extra submission because of the circumstances that caused the extra submission thank you sheel kundu,private,pixels
strings,is it possible to turn an integer into a string in c e g if not is it possible to print an integer,public,pixels
what does stdio mean and where is the error thanks,void test count zeroes error expected ' ' found ' ',private,pixels
written d,in task d we are asked to show that the loop invariants don't hold after iteration it says show that your answer for the above task is not a loop invariant of a loop with this body so do i need to show the loop invariant i write doesn't hold or the whole loop invariants in the former questions don't hold thanks,public,written3
can we use assert statement to prove the loop invariant is preserved,as title thanks,private,written3
confusion about scope,i'm trying to define a variable mask but terminal thinks its undeclared pixel quantize pixel p int q requires q q if q return p if q int mask xfffffff if q int mask xffffff if q int mask xfffff if q int mask xffff if q int mask xfff if q int mask xff if q int mask xf if q int mask x int a get alpha p int r get red p int qr r mask int g get green p int qg g mask int b get blue p int qb b mask return make pixel a qr qg qb,private,pixels
void,if we see void after executing the test function did all cases pass,public,pixels
quantization,should we respect the interface for this function,public,pixels
respecting the interface,hi i still don't get what it really means to respect the interface i get a type error for my remove red function for having a pixel type rather than an int type what does it really mean to code respecting the interface i've read the handout and still confused,public,pixels
respecting the interface,hi i'm confused about the concept of respecting the interface of the code i am not sure how to modify remove red without knowing what pixel is to begin with how do you go about writing code that can work for both ints and arrays is there a type x function in c like in python that tells you what type the input is so one can proceed from there writing code on a type by type basis i'm guessing in this case the only types we should be worried about are ints and arrays but i'm still not sure,public,pixels
why are preconditions sometimes not checked,for example i could create a function with the precondition requires a a but when i test it with the input a the function can still return while it is supposed to fail,public,pixels
autolab,hi when i tried to use a global boolean variable to track whether i flipped the bits i had to do that to get rid of the negatives the compiler told me i'm not allowed to use a global variable i tried the global variable since i couldn't return values from one function and the make pixel function already has a return value are there any tips on how to track a boolean variable on whether the original was negative thanks evangeline,private,pixels
confused what should the function make pixel will return,should make pixel return it is giving an overflow error right now as i am just treating everything as integers,private,pixels
can't copy file,i downloaded the file to my own computer already but error occur when i try to transfer the file bash scp pixels handout zhichuad unix andrew cmu edu private hw pixels handout no such file or directory bash scp pixels handout zhichuad unix andrew cmu edu private hw zhichuad unix andrew cmu edu's password pixels handout no such file or directory bash scp pixels handout zhichuad unix andrew cmu edu private pixels handout no such file or directory,private,pixels
modifying array,i know in c you cannot return an entire array only a pointer is the same true in c in general how do we use separate functions to modify array in c thanks,public,pixels
oh,hi i just went to room in wean for oh but there seems to be a class going on are the oh supposed to be somewhere else,private,other
pixel array c,hi i'm having some confusion about pixel array c from my understanding the make pixel returns some value int with elements for example make pixel returns x e int with elements when i try to run get alpha get red etc of that value like get alpha x e i get an error expected pixel found int i thought that make pixel was supposed to return a pixel thanks,private,pixels
does c have support switch statements,as in switch value case value case value default does that exist in c,public,pixels
task,if the greatest bits of int max are and the binary representation of is how does one represent an alpha value of as in the example without running into the problem of arithmetic overflow,public,pixels
c user error,i submitted my pa to auto lab and i got a mark for task test quantize labelled as a c user error on a string of length which i observed is greater than the character limit but i don't actually have any strings in my function is this some sort of compilation error or is it just a mistake in my implementation,private,other
make pixel,my make pixel attempts to undo the shifts and make a new bit integer when i try it becomes alpha alpha red red green green return alpha red green blue,private,pixels
what is pixel postconditions in autolab,i've submitted my homework and this as listed as a points field yet there is no point value just a is this simply a portion of the homework that will be graded by the tas later or something else,public,pixels
terminal unable to unpack tgz file and other problems,hi i'm working on the pixels assignment on my laptop mac at home yet i encountered a problem while unpacking the original handout file i downloaded the file on my laptop used scp to transmit the compressed file to my account and then logged on to my account using ssh x i believe these steps are all right because i have already done that for last week's assignment however when it came to unpacking the file i kept getting an error message telling me that not in gzip format here is a screenshot of my terminal window i have no idea what's wrong with it here i tried multiple times and checked typos yet it never worked i guess there was something wrong with my terminal setup on my laptop every single time i logged on the terminal and wanted to use c i had to set up the path again besides i also had a problem regarding handing in the homework onto autolab from terminal on my laptop i posted a question about it last week could anyone please help me with this i can do my homework in a cluster yet since i live off campus i do want it work on my laptop so that it would be easier for me to prepare for exams so if anyone can help with the setup issue i can come to the office hour whenever he she is available thanks very much,private,pixels
test quantize,so in the test function all the assert statements have to be true so how do we put contract failing or return wrong answer etc in the test quantize function in other words how do i show that for example quantize will fail if q this is what i'm getting i don't know what i am doing wrong or how to show contract failure in the test quantize function test tq bad test quantize expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint didn't catch bug returns wrong answers,private,pixels
task,hi how many test cases do we provide for each function in pixel c pixel bad c thanks,public,pixels
autolab error,i submitted to autolab yesterday and got a on task and a on task i was trying to fix the error on task which was test pixeltest bad expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint tests don't catch sign extension bugs so i added the following because i thought it may solve the problem it's also possible to just run the function ignoring the result and let the contracts take care of checking the result get red get blue get green get alpha make pixel make pixel but now i'm getting a for task and a on task with this error testing task pixel bad c checking for the existence of pixel failure test failed expected the file to exist and it did not hint there seems to be a syntax error in pixel bad c testing task pixel test c checking for the existence of pixeltest self okay it exists test pixeltest self expect successful execution good this worked test pixeltest ours expect successful execution good this worked test pixeltest sbad expect assertion failure test failed expected a contract to fail actual outcome file did not compile hint your pixel test c doesn't find any errors in your own pixel bad c what is going wrong if i were to delete the parts added would i get the points back i just don't want to use too many submissions when there are other errors to fix,private,pixels
task bit manipulation,can we assume rgb for task are always hex or int values or rather that the values we get from get red will be integer or hex values,private,pixels
pixels,should get red x ffff return because ff is in the red place,public,pixels
fail to open pixels handout,after i scp the downloaded pixels handout from my laptop to andrew i still could not open the file below is the code huanglilans macbook pro lilan scp r users lilan downloads pixels handout lilanh unix andrew cmu edu private lilanh unix andrew cmu edu's password pixel array c kb s pixel c kb s readme txt kb s tasks test c kb s tasks c kb s huanglilans macbook pro lilan cd home private bash cd users lilan private no such file or directory huanglilans macbook pro lilan ssh lilanh unix andrew cmu edu lilanh unix andrew cmu edu's password last login tue sep from c hsd pa comcast net welcome to the carnegie mellon university linux timeshare pool now running red hat enterprise linux these machines are a shared resource please be considerate of other users usage guidelines and policies available at http www cmu edu computing network guidelines servers html please note these machines reboot nightly bash cd home private bash tar xzvf pixels handout tgz tar child pixels handout tgz cannot open no such file or directory tar child error is not recoverable exiting now tar child returned status tar error is not recoverable exiting now bash,private,pixels
question about pixelpostconditions,i kept getting in the pixelpostconditions section on autolab however i just can't find what's wrong with my postconditions,private,pixels
anyone student want to switch into recitation ff from recitation a aa,leave a comment if you do currently have recitation in the afternoon but would like to have them in the morning tas at oh today a few tas recommended i post on piazza for this purpose,public,recitations
programming,hi i saw my grade for programming assignment and it says out of so i'm wondering if it's an error or did i do something really wrong all the program files ran fine when i was testing them so i'm not sure what's wrong thanks evangeline,private,scavhunt
question in the programming assignment,i am a bit confused about what the input is for the first question are we getting an integer value from to i'm basically confused about what it is that i am trying to convert,private,pixels
cygwin syntax colors,how do i get syntax highlighting for vim in the cygwin terminal thanks,public,other
undefined functions main,when i try to compile my pixel c with cc pixel c d it fails to compile and returns undefined functions main what does this mean,public,pixels
searching arrays notes,in page of the lecture note on it says this is a small illustration of the general observation that some functions are basic specifications and are themselves not subject to further specification because such basic specifications are generally very inefficient they are mostly used in other specifications that is pre or post conditions loop invariants general assertions rather than in code intended to be executed i don't clearly understand this part is this part basically saying that we usually avoid using recursion in code thank you,private,lectures
challenge solution,the solution is x y,public,challenges
hexadecimal to decimal,will we have to memorize which hexadecimal represents which decimal for exams midterms final or will this information be given e g in a table during exams,private,final midterm2 midterm1
length of arrays and aliasing,in lecture today we were able to use length a in both our preconditions and postconditions but we had to pass n as an array when used it later in the code why can't we use length again furhtermore how come when we set b a we get a problem of aliasing but when we do b i a i we get a whole different number,public,lectures
write a code with bugs,how can we set the bugs in code that it can 'sometimes' violate the postcondition or give the wrong answer i try to modify my function but it just returns the wrong value each time,private,pixels
pixel test,hi i am a little confused as to what the autograder means when it says that when it is testing pixel test the tests do not catch sign extension error can you clarify to me what sign extension errors is thanks,private,pixels
task error in coin,hi for some reason whenever i try to run the pixel c file in coin i get this error pixel c error unexpected token ' ' or ' ' at top level ensures result result,private,pixels
autolab error,i got this error on autolab and i'm not really sure what it means test pixeltest bad expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint tests don't catch realistic sign extension bugs does it mean that i need to implement a requires precondition if so if i were to make sure that the type of the input is what it's supposed to be and what is the syntax to check the type of a variable in c,private,pixels
i realized i did not submit my academic integrity form even if i signed it a week ago,hi i just realized on autolab gradebook that i did not submit my academic integrity form is there a way i can send it to the ta's or any of the instructors i signed it a week ago but just forgot to upload it to autolab edit nevermind i thought the submisson wasn't there it's there,private,other
written,hello so i really don't know why i thought this but i truly believed the written homework was due on tuesday i didn't realize this until i went to go turn in my first copy and couldn't is there a way i can still turn in what i have to get some feedback getting some partial credit would be awesome as well,private,written2
int hex returns a string,how do i make it so that int hex returns a hex that i can perform bitwise operations on instead of a string,public,pixels
programming homework,hello some quick questions on the programming assignment it says pixel is an undefined type name when i run it in coin but i placed typedef pixel because we don't know what the type would be but how do we define what the object pixel is on c for quantise function are we allowed to hardcode if q q etc or is there a more efficient way and in that case how do we represent numbers in terms of binary thank you,private,pixels
finding the length of an array,if an argument for a function is an array and you do not know what its length is i understand that length a would give me the length of the array a if was in a contract however if i wanted to determine the length of the array in the body of my code length a does not work how am i supposed to determine the array length in the function body,public,pixels
loop invariants in lab,for the loop invariants in part a of the lab was it okay if they didn't completely justify the correctness of the loop i had i to make sure pow was called safety i a to make sure that the value in the x column was at the end and a a b these don't really show that the answer is right but i couldn't think of a way to justify correctness without calling the same function was this acceptable or was there a better way to write the loop invariants,public,labs
pixel c and pixel test c,hello i wrote the pixel c functions and double checked on coin if they turned in the right answer afterwards i made test functions and ran the thing using cc w d pixel c pixel test c but it keeps showing that bash cc w d pixel c pixel test c pixel c warning statement not properly aligned should start in range starts at column return p x ff for all my functions i tried getting rid of all the test functions in the pixel test c but the same thing shows up what does it mean that the statement is not properly aligned and how should i approach this problem,private,pixels
binary input,given that a pixel is expressed by bits of data how exactly should i test my for example get red should i just do get red this says that p is out of bounds thanks adithya,private,pixels
why is my scavenger hunt hw grade,i asked for a extension for scavenger hunt hw because i enrolled last friday i did exactly what the write up told me to do but after i handed in my file as instructed the score for my hand in was can someone help me out thanks,private,scavhunt
lab assignments,is it possible to get points for the labs that you did not finish during the lab time period,public,other
programming assignment question,how is 'p' represented in pixel p is it in binary form for example and from here do we have to extract each color and then return that color as an int,public,pixels
citing code for a helper function for task,so for task the quantize function i wrote requires the use of a helper function that exponentiates some int a to some int b a b while i was looking for a way to exponentiate without a helper function on the c tutorial website i found a function exp a b that did exactly what i wanted i added this to my code and cited where specifically i got my code from i also realized that this helper function is basically the same as the pow function we wrote in the first week of lecture is this acceptable in regards to the academic integrity policy,private,pixels
style guide,for those of you having trouble finding the style guide it is located here http www cs cmu edu misc styleguide pdf although you will not be graded for style for the pixels assignment it is highly recommended that you maintain good style throughout all your work this will develop good habits that not only prevent you from losing points but also help significantly with debugging and code legibility,public,logistics
competent mixups,what does tests don't catch component mix ups mean,public,pixels
division by error,in make pixel i typed return alpha red green blue when i test it it shows me a division by error i don't get where is the division by error thank you,private,pixels
unable to transfer file to afs,i am following proper instructions to transfer pixels handout tgz to afs that is by being in my computer's terminal and typing scp filename andrew unix email path but for some reason the terminal keeps saying that there is no such file directory at this point i really do not know what to do it worked with the last programming assignment,private,pixels
how to use hex int,i have int i hex int i return i in my function is it correct to use hex int this way,public,pixels
lab do we submit it,hello for the rd lab do we submit our writeup or code to autolab or is the grade just on the score we get in lab from the ta's,public,labs
use,where should i put use i tried to put it in and out of the function and there is always an error,private,pixels
negative numbers,theoretically with bits signed ints range from to so how come the alpha function fails its postcondition x when the alpha value is greater than while the other color functions can return values up to,private,pixels
how does regrading system work for this class,these are my answer and answer key to the problem a that i would like to issue a regrading with i think i described clearly that both students has responsibility toward violation of the integrity policy and so i would like to know how i could get a regrade on this part of the written assignment,private,written1
typedef,do we actually need to change the thing from typedef int pixel to typedef pixel for the code to work,public,pixels
why is this giving me an infinite loop,int i while i temp i printint temp print i printint i print,private,written2
syntax colors in vim,how do i get the syntax colors to show in vim i tried to modify vimrc and it didn't work lol,public,logistics
c could i use inequality operations in my proof,for written c i wrote two explanations safety of the array allocation on line is supported to show i a by line i a by line since line is within the loop i because a and i a inequality transitivity i inequality addition i i is an integer supportedto show i a i a by line since line is after the loop terminates as shown in are we allowed to use such inequality addition in the proof for part should i prove that the loop will terminates thanks,private,written2
printint not working,i'm trying to debug my code using the printint statement i have use inside my file but when i run the file printint is not working pixel quantize pixel p int q requires q q int mask int newmask int temp for int i i q i temp mask i printint temp newmask temp return,private,written2
representing binary,hint missing infix operator int mask b how do you write binaries,public,written2
gradescope pdf,i submitted my file but the pdf is rotated degrees to the left is it fine,private,written2
number of submissions on autolab,hi are there only a limited number submissions we can make on autolab for this programming assignment thanks,public,pixels
checking ensures statements,when creating test cases for a function and running checks on possible bugs should i check to make sure the ensures statement fails when it is supposed to or is it okay to assume that the ensures statement will always work like it should,private,pixels
written question d strictly decreasing,part d of question says the integer quantity is strictly decreasing but the code i wrote has everything strictly increasing i believe the answer is x but x starts at and increases until it reaches n no loop in this problem mentions so i'm confused,private,written2
pixel bad,for task of pixel does sometimes violate postcondition and sometimes give wrong answer mean that they have to not violate post condition most of the time and give the right answer most of the time or does this not matter at all,private,pixels
question b part,i don't understand how a loop invariant could actually affect a local variable in this question even though the loop invariant doesn't explicitly state that i isn't it still true since the variable starts at and strictly increases through the loop and then if that's true then i and we also know that i,private,written2
print statement not working,i am trying to see the value of a variable so i am printing it out on line but when i run the print statement in my terminal it does not work i attached a snippet of my code and my terminal window is there a reason why this does not work i wrote my print statement according to the notes that are on c typesafety website,private,pixels
autolab error missing file,when i submit my file to autolab i get the following error message for removered i'm confused because creating tasks string doesn't appear to be part of our assignment and the hint doesn't seem to make sense given that error message any suggestions about where to look to fix the bug would be appreciated,private,pixels
warnings,when i run cc w d pixel c pixel test c even though i can get it right it shows many warnings saying that warning statement not properly aligned should start in range starts at column what does it mean do i need to fix it,public,pixels
grading for test functions,hi it appears as though i got the full amount of points in autolab but there are still error messages that say i didn't catch all the bugs will i lose points for this thanks,private,pixels
postconditions for make pixel,the comments in pixel c don't indicate that there needs to be a postcondition for the make pixel function just checking we don't have to write one right,public,pixels
assert failed,so i have the following code for pixel test c testing the pixel color functions int main pixel p make pixel alpha red green blue assert get red p assert get green p assert get blue p assert get alpha p pixel p make pixel assert get red p assert get green p assert get blue p assert get alpha p pixel p make pixel assert get red p assert get green p assert get blue p assert get alpha p return here is pixel c the pixel type and an interface to pixels typedef int pixel returns the red component of the given pixel p int get red pixel p ensures result result int red p red red return red returns the green component of the given pixel p int get green pixel p ensures result result int green p green green return green returns the blue component of the given pixel p int get blue pixel p ensures result result int blue p return blue returns the alpha component of the given pixel p int get alpha pixel p ensures result result int alpha p return alpha returns an int representing an rgb pixel consisting of the given alpha red green and blue intensity values pixel make pixel int alpha int red int green int blue requires alpha alpha requires red red requires green green requires blue blue pixel pix alpha red green blue return pix when i compile using cc and run it with pixel c the first two p and p seem to work fine but when it gets to p for some reason it says assert failed p p and p seem to me to be exactly the same just with different numbers so what might be a possible error that is causing the assertion to fail on get red p thanks,private,pixels
compiling with cc,i'm pretty new to cc and i'm having trouble compiling my files i can open and run them in coin without finding any errors but when i use the command cc d filename c it often gives me the error error undefined functions main compilation failed what does that mean what can i do to fix it,public,other
question about grading on pixels hw,hello i just submitted my assignment for pixels and i got all of the autograded points except for the handgraded point however after comparing myself to the others on the scoreboard i noticed that i did not catch all the bugs do we have to catch all the bugs in order to get full credit on this assignment thanks,private,pixels
loop termination proof,i'm confused part in the image below it says that a value strictly decreases and that the loop eventually reaches however i'm not sure which value would strictly decrease or reach since the loop guard is for x n implying that x should increase until it reaches n or n should decrease until it reaches x n cannot decrease however since there's no line in the template that modifies n any guidance would be appreciated,private,written2
int hex but for binary,is there a way to view the int values as a binary string similar to what int hex does,public,lectures
testing functions,so if i want to write code to test a function where the code has a variable that's purposely out of range like if x can only be from to and i write x then how do i assert that an error occurs similar to how i use assert to check for the correct return value of a function thanks,private,pixels
possible loop non termination still mean invariant preservation,hi there i'm looking at written question f and i thought i might find a case of non preservation with the largest perfect square less than int max it works oh well but in that case i choose a n of and noticed that if this is the case then the loop will never terminate since there are no c int perfect squares larger than it does such non termination still mean that the loop invariant is always preserved thanks,private,written2
does a less than b imply a less than or equal to b,i am trying to avoid mentioning a specific question number here but when it comes to proving that contracts hold may we say that a if it matters that a and b are ints should we cite the line numbers where a and b are declared as ints as justification,public,written2
quantizing pixels,for the part where we have to write a function to quantize pixels we shouldn't quantize the alpha value right thanks never mind i just saw the instruction in the assignment sheet,public,pixels
what is an component mix up,as stated in the summary i don't quite understand this terminology,private,pixels
written question g,i'm having a little trouble reasoning about the preservation of the loop invariant my gut tells me that there should be a counterexample but i just couldn't come up with one that failing i tried to reason for the preservation of the invariant but in doing so i couldn't find any reason why a' is not equal to b' is there something i'm missing in the code all i can think of is that for each case a b or b a implying that a' or b' but that's not helping,private,written2
bonus not added to my score,hi i submitted by assignment at pm on wednesday does that count as a day early,private,scavhunt
pixel array contracts,the functions in pixel array c say that other contracts are part of the assignment yet i believe that the write up only specifies to write contracts for pixel c is this part of the assignment to write contracts in pixel array c,public,pixels
hex in c,in c if you wanted to declare an int but using the hex system like this int x ffffffff is there a special command you have to use or can we just declare it like the above thanks,public,logistics
can't run c file,i just enrolled and when i entered cc d factorial c or coin d factorial c to run the factorial c it said command not found i followed the set up instruction and i don't know why can someone help me with that,public,other
allowed to use in proofs,are we allowed to use in our proof explanations,public,written2
autolab feedback,hello i am shreyan andrew id shreyanb from section n i just submitted the second programming assignment on autolab and it gave me a full score excluding the point to be graded by hand but when i checked the autolab feedback for all the test cases i noticed that of the test cases had failed i have attached the autolab feedback screenshot below though i still had a score of do i need to resubmit the assignment or can i find just these bugs later when time permits without resubmitting thanking you shreyan autolab feedback pdf,private,pixels
question about integer division,i typed error division by zero the interpreter returns an error this is satisfactory but i typed x fffffff int it returns this shouldn't x fffffff and be the same thing,private,lectures
writing assert statements that return an error,hi how do you right assert statements that you know return an error,public,pixels
gradescope submissions,are we allowed multiple submissions for written work on gradescope,public,written2
grading on the pixel assignment,on autolab will the pixelpostconditions be graded by hand when you turn it in it just puts a where a or should be and i can't find any information about it in the readme txt thank you,public,pixels
question f loop guard,the loop guard in question f is k n and the variable n neither has a specified value nor is used anywhere else in the code in the problem can we assume the loop guard to be true for all values of k,public,written2
ints to strings,so i'm having trouble writing the make pixel code because when i use int to hex it converts it to a string and therefore i can shift it to add the hexadecimal pixels together to make one long pixel is there a way in c to convert from strings to ints and still preserve the hexadecimal statement thanks,private,pixels
int to hex,hi my call to inttohex is not working is there a specific way we can call it thanks,public,pixels
question about interpretation of homework directions,hi instructor s edit i originally asked about question i meant to write question i am confused about question part d there is no loop invariant or loop guard that mentions variable x theoretically once should be able to deduce if the operations are safe or not by analyzing the code however at the beginning of the homework it is stated that for locals modified by the loop the loop guard and the loop invariants are the only statements we can use this sounds to me like it implies that if the variable is modified in the loop and is not in the loop guard or an invariant then we cannot draw any conclusions about that safety of that variable therefore the safety of all operations involving variable x must be unsupported regardless of the contents of the for loop is this interpretation of the homework instructions correct best ethan bless wint,private,written2
how to avoid getting an academic integrity violation,after much deliberation my roommate and i came up with the only acceptable way of working on homework as to avoid all chances of an academic integrity violation but why is his homework out there for anybody to see with this technique you can be sure your work is safe,public,other
c tab,why does the cc compiler hate tabs so much warning replace tab character by spaces all the time,public,pixels
programming task and interfaces,can we assume a particular representation of pixels for task the test cases or are we restricted to testing only what's made available in the interface i e can we assume that pixels are represented as ints,public,pixels
coin issue,i have in do the setup steps every time i log onto ssh why is this happening,private,other
question about sample proof,on the second page of the written homework there is the proof of how integer i is i we can prove that i by line but can we say that i so why isn't it,private,written2
program,how many submission attempts do we have for program in autolab,public,pixels
about proving the preservation of loop invariant,the counterexamples we use after iteration of the loop do they still need to satisfy the loop guard,private,written2
could not locate autograder feedback,hello i submitted my code to autolab and no scores are showing up however it says the job is completed but when i click on completed it says it can not locate autograder feedback could someone help with this thank you edit i made a more recent submission which works now thank you,private,pixels
left shifting a negative number,so if we do bitwise left shift on a negative integer such as would the get shifted out and be replaced by or would the still be there to keep the sign i know that right shift features sign extension but does left shift have a similar feature thanks,public,written2
challenge,this week's challenge is about bit manipulation given two integers x and y use bit manipulation to return if the two numbers are equal and if they are not no conditionals hint the operator and of any non zero integer is,public,challenges
autolab error,hello i handed in my code to autolab and got the following error i'm confused as to what checking for equality has to do with remove red and also why it says that the file does not exist thanks,private,pixels
writ hw c,in written hw 's c the part that says by line x shouldn't the inequality symbol be strictly less than thanks,private,written2
pixel question,do we need to use horner's theorem in order to simplify a number as binary also can we x within the actual function not just calling it in coin,public,pixels
array allocation,can an array be allocated with a length of,public,lectures
pixels lab autolab not grading,i submitted a handin for the pixels lab to autolab but it isn't completing the grading process the section pixelpostconditions is listed as and my total score is also listed as the other sections have been graded fine it's been like minutes and i don't think autolab should take that long to grade this do you know what's up,private,pixels
scavhunt grades,prog scavhunt is graded the grades are posted on the course web page click on the grades menu authenticate and you'll see your grades for this homework with bonus and a projection for future assessments here are some statistics normalized as percentages w bonus w o bonus max t min t avg median stddev i'm glad that a vast majority found it very easy we'll make sure to challenge you a bit more in the future you can access test outcomes on autolab we do occasionally make mistakes if you feel we incorrectly graded a question follow the grade appeal procedure on the course web page we will not consider email or oral requests,public,scavhunt
task whose tests aren't catching sign extension bugs,in autolab i submitted and got the following assertion failure test pixeltest bad expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint tests don't catch sign extension bugs when it says that tests don't catch sign extension bugs does it mean my tests or autolab's should i be making further changes to my code thanks,private,pixels
clarifications,on c it should say the first loop invariant is always preserved because note that when proving loop invariant preservation you are allowed to assume the invariant holds initially in question we want you to reason logically not operationally even though you can see in the code that something can't operationally happen sometimes there isn't a line you can point to that let's you establish that fact because you need it to be true in all iterations of the loop which is not vocabulary that you have available that is we want you to be able to say that something holds or doesn't hold for every iteration of the loop which requires logical reasoning not operational reasoning we've seen a lot of questions about this in office hours so hopefully that clears a few things up,public,written2
question c,the code doesn't seem to mention the variable y except in the loop invariants,public,written2
problems in downloading tgz file by using wget in ssh,hi i used wget command to download the programming hw for the first week through ssh and it worked however i encountered a error when downloading the tgz file for the second programming homework any good suggestion for this so i tried to use dmesg command due to the advice on http raspberrypi stackexchange com questions why is wget hanging and in the command line it says megaraid sas vpd r w failed this is likely a firmware bug on this device contact the card vendor for a firmware update is it possibly the reason why can't i download any file through ssh never mind there was probably a problem when i was copying the url,private,other
